Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
56019f05f23330d3feb29b2ecaaeca89aad6fee85de4bfc5bd6f02aa1aee4edd,2013-01,City of London Police,City of London Police,-0.085310,51.518511,On or near Eldon Street,E01032739,City of London 001F,Burglary,Unable to prosecute suspect,
7cf64a731ec2bde500fc9292f6c2479f720331483a28ed40b5a1909d1584f9a4,2013-01,City of London Police,City of London Police,-0.084105,51.515281,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Burglary,Offender given community sentence,
bc0200037b473efae830603e50afe6da15e4978a70f188c2080f576104020f83,2013-01,City of London Police,City of London Police,-0.080234,51.516855,On or near Devonshire Row,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
bcf26ff25996e10ce1c91b99a607f8fd2f98300fef5e9fb6f6e3929ad60b17d3,2013-01,City of London Police,City of London Police,-0.101274,51.512791,On or near St Andrew'S Hill,E01032739,City of London 001F,Burglary,Offender sent to prison,
f53019ca65b7b8b7098888cc4a8fdaa329d7b4994365daf3ce51614f7fa5ad41,2013-01,City of London Police,City of London Police,-0.088393,51.511332,On or near Abchurch Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
35dc1cd70c126ee3bff1edf9c1b43c775d1bb01a78a518791407d193ca1670de,2013-01,City of London Police,City of London Police,-0.077637,51.511453,On or near Crutched Friars,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
acd89639ae24d21cfda4479ed211569ef6c3014972ebbb109e1a235adb72a8dc,2013-01,City of London Police,City of London Police,-0.088393,51.511332,On or near Abchurch Lane,E01032739,City of London 001F,Burglary,Investigation complete; no suspect identified,
6dce6f34adcf14b0647066c551681ed3af6c7caeab093e07d6a85363a171b0b1,2013-01,City of London Police,City of London Police,-0.083417,51.513148,On or near Whittington Avenue,E01032739,City of London 001F,Criminal damage and arson,Investigation complete; no suspect identified,
680e4bc33538314187236c1c27a0502a7f09c6a1f99b4f59c19362c53c0f084a,2013-01,City of London Police,City of London Police,-0.080034,51.513389,On or near Leadenhall Street,E01032739,City of London 001F,Criminal damage and arson,Investigation complete; no suspect identified,
9bad0738c1ef27bc1954e1f4e2d594defe66157f9e50b1d04f2e04fb21c539d9,2013-01,City of London Police,City of London Police,-0.085355,51.510563,On or near Pudding Lane,E01032739,City of London 001F,Criminal damage and arson,Investigation complete; no suspect identified,
cc2dcb3d89c39e005b729bed5bc86503c80b6169fa57aa8b9b2b2332431843eb,2013-01,City of London Police,City of London Police,-0.089451,51.517032,On or near Bus/Coach Station,E01032739,City of London 001F,Criminal damage and arson,Court result unavailable,
f2b1f7138b3838f5a166337a74c8098b4fcb47a43b160e9d5c6b5696fd3feeab,2013-01,City of London Police,City of London Police,-0.084621,51.510200,On or near Botolph Lane,E01032739,City of London 001F,Criminal damage and arson,Investigation complete; no suspect identified,
026843495e8a4628135f3bf02234e76073bf4ca00ada48675c506ba5a5c16e54,2013-01,City of London Police,City of London Police,-0.090203,51.511118,On or near Scott'S Yard,E01032739,City of London 001F,Criminal damage and arson,Investigation complete; no suspect identified,
20358e577335e3f22ad985460a98db8bf3eeb8d0418b72bb4d9461f1c036c9b6,2013-01,City of London Police,City of London Police,-0.080234,51.516855,On or near Devonshire Row,E01032739,City of London 001F,Criminal damage and arson,Investigation complete; no suspect identified,
9624e3791b2918aa59f143e71c593cd83f5eb3efdb0ed023fae9c454700a5dd2,2013-01,City of London Police,City of London Police,-0.084566,51.517690,On or near Blomfield Street,E01032739,City of London 001F,Criminal damage and arson,Investigation complete; no suspect identified,
8e26b85aa2fd49d3ac51d13d939e409a5ad998543b2b4b0b60dca4efd4bf43c3,2013-01,City of London Police,City of London Police,-0.092719,51.512652,On or near Queen Victoria Street,E01032739,City of London 001F,Criminal damage and arson,Investigation complete; no suspect identified,
6eea4e8a2e3552c29d058bf699d6751f20dbbf5e7e6355db6ff2ef6eb6a29f5d,2013-01,City of London Police,City of London Police,-0.080318,51.520678,On or near Primrose Street,E01032739,City of London 001F,Drugs,Offender fined,
63432cb6b806feb43ef356c843eeff3e1ec3e1c53a76f2eff78753fd8606747b,2013-01,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
a068991cefb08a22dec286deac084a86d195643562deb2a3a403669fdbe15367,2013-01,City of London Police,City of London Police,-0.089040,51.512745,On or near Mansion House Place,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
1278e9d716d239e684212771d9a4c9c58e68b0afde47c9f4fcfa5599b2e70fe4,2013-01,City of London Police,City of London Police,-0.084618,51.512682,On or near Gracechurch Street,E01032739,City of London 001F,Drugs,Offender given a caution,
782693223d434e8e9e9c304c0f5151446526815e03c8811c4dbf9ab49b7fbf95,2013-01,City of London Police,City of London Police,-0.078308,51.518091,On or near Widegate Street,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
b7968a5618b112feee8d47ec094461413111a319d704a7655ae76cd927c792e5,2013-01,City of London Police,City of London Police,-0.086278,51.509876,On or near Fish Street Hill,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
fb1390ce0799b9b92d7cbdfe90af5a7063c973563f2e4de22310c01d97a1db1b,2013-01,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Drugs,Offender given a caution,
37f7c516c3e4b44012f9aace251749a4e6e0b3b866399da76ee7e7ca4074fa3e,2013-01,City of London Police,City of London Police,-0.079398,51.516508,On or near Devonshire Square,E01032739,City of London 001F,Drugs,Offender given a caution,
5e2686d729cf2bb9ed8fb9f6f9e177b3153f89de615eada41464d562151ceedd,2013-01,City of London Police,City of London Police,-0.079398,51.516508,On or near Devonshire Square,E01032739,City of London 001F,Drugs,Court result unavailable,
049a031c139e45dc8aed9673ed4cce2b04e370401d0fe4d4ae56c7fb32493055,2013-01,City of London Police,City of London Police,-0.083993,51.511440,On or near Philpot Lane,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
8926a5a875acc302809a45e4347c9c17173f50a2c511ef8a9c414b18fe0b3029,2013-01,City of London Police,City of London Police,-0.092719,51.512652,On or near Queen Victoria Street,E01032739,City of London 001F,Drugs,Offender given a caution,
e09d6af1de6d1101e7429989b0e66f7ab6bc254999b7b32be9bb5f4149f2d688,2013-01,City of London Police,City of London Police,-0.092719,51.512652,On or near Queen Victoria Street,E01032739,City of London 001F,Drugs,Court result unavailable,
ee5ce72104af7c2c88c6b2fc82b31cbc3d17d394a677f21c84de8716938ebabe,2013-01,City of London Police,City of London Police,-0.085310,51.518511,On or near Eldon Street,E01032739,City of London 001F,Drugs,Offender given a caution,
0a0e22e5d3a70ceb5c85309b5c6e7cc0516ed178c05563eadb2d765113a74d9e,2013-01,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
f1c7b65b87329422b0cd49e84be2fbd3ccdf6d803f81d41bad67351d35591e18,2013-01,City of London Police,City of London Police,-0.091084,51.513830,On or near Old Jewry,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
45414722d2687c018098d268225044815214e8aa3716289560e57abe306f14af,2013-01,City of London Police,City of London Police,-0.092719,51.512652,On or near Queen Victoria Street,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
1653cbad3df398d94143dc3f32a47a9f23495e28f054cd8cb6fae0caa238a9e7,2013-01,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Drugs,Offender given penalty notice,
c8b3f2fb21a2378f9ab4e56c620419ee1fe7aa132846ba686f8f382655a5c850,2013-01,City of London Police,City of London Police,-0.097645,51.515142,On or near St Martin'S Le Grand,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
459b7209cdf34a94b2a84fbd00a831bc975344bccd950959b845f647eebc7487,2013-01,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
577260304f47e990cd7b72349031258b83253cae26c89ddcbd49228e18ed2d00,2013-01,City of London Police,City of London Police,-0.101274,51.512791,On or near St Andrew'S Hill,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
50372d3d051a5d91059586f93c779edf67583f5b61cc5a8ad34b1669f98ae8e3,2013-01,City of London Police,City of London Police,-0.088995,51.512088,On or near St Swithin'S Lane,E01032739,City of London 001F,Drugs,Offender given a caution,
35102734cc7e20bb8209caa8e73b1e163dd08ca2f031c48a3e03d96101b0ee94,2013-01,City of London Police,City of London Police,-0.097645,51.515142,On or near St Martin'S Le Grand,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
4b4c0257e3d07b5563d621a6e4ae6840823f4a56c4765decc14580bf49c440b3,2013-01,City of London Police,City of London Police,-0.086278,51.509876,On or near Fish Street Hill,E01032739,City of London 001F,Drugs,Offender given a caution,
342faa45f50c5283889d82f4c2dfcf751e5e0360d8d23bb75a36b86a4348d95a,2013-01,City of London Police,City of London Police,-0.085257,51.511200,On or near Talbot Court,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
5888de14a98f4dc8e1dce7daf714f9ee22682175f13de9467faaaaf085b31cd4,2013-01,City of London Police,City of London Police,-0.085257,51.511200,On or near Talbot Court,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
c17241974229def2f3530557f4e8d9047a87e1f933089da3fb8848749f3c66de,2013-01,City of London Police,City of London Police,-0.084618,51.512682,On or near Gracechurch Street,E01032739,City of London 001F,Drugs,Offender given conditional discharge,
63da723d0053fa025b9c25a3c767cec64849082a3f40619c651e2b5814dcd385,2013-01,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Drugs,Offender fined,
57b0ce8ce822c1a994feec40814cdb20d9b2916d57887849fe3c9eeceda2ee0e,2013-01,City of London Police,City of London Police,-0.091151,51.516026,On or near Basinghall Street,E01032739,City of London 001F,Drugs,Offender fined,
ef91f3be5fd9df9cdf88622a547b807dd9bc275c5ceac8a1c682fd26d3bb7a81,2013-01,City of London Police,City of London Police,-0.083993,51.511440,On or near Philpot Lane,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
c3a9fa7345dbdd2defe206938fb8dc1328854adc33a05760a7b3fd914a41f8fc,2013-01,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
b31bdb1e5faca0417881983a0c47528167e5c68755d6a5d059dc033006645e9d,2013-01,City of London Police,City of London Police,-0.098777,51.512526,On or near Knightrider Street,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
eca7e1ed20f2e426c1424e0e3835ffa3a9e449861855a5b697609db1f26f787a,2013-01,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Drugs,Offender given a drugs possession warning,
09ef86b11a17c7506d5203edc31dc12bb0d4aec4186686826c4a73aedd0e8ebb,2013-01,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Drugs,Offender deprived of property,
0c89458aa6571e955f7d2270739df9f8bc3ab9a77181e8030703286fe366452b,2013-01,City of London Police,City of London Police,-0.097645,51.515142,On or near St Martin'S Le Grand,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
64c89ee9e0790adb7da037fb22004993a4e8ea13b317807b820a47e4f2d4db44,2013-01,City of London Police,City of London Police,-0.085669,51.515100,On or near Austin Friars,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
aec0ba28a7581ec2d182838748eccb7853a3d0f2d8afd525060b848179e46967,2013-01,City of London Police,City of London Police,-0.083972,51.510549,On or near Lovat Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
55aa099bbda0901cf7df059f5d7ba63b9c95262edd9f49783887cdb2b9a89180,2013-01,City of London Police,City of London Police,-0.085669,51.515100,On or near Austin Friars,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
db927e649a435506d434026067a67de24b16533b37bd16b78c66649bafab2851,2013-01,City of London Police,City of London Police,-0.087787,51.510647,On or near Martin Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
f4558f9c8496db2d4f7db0e3de6047c21e52970605caa43dd7c5b1a008ee2229,2013-01,City of London Police,City of London Police,-0.098777,51.512526,On or near Knightrider Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
139c6a0bf7369ddfe672ad9060ce66a407939a38d64b5b7df836f6acba4964cf,2013-01,City of London Police,City of London Police,-0.087549,51.514276,On or near Bartholomew Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
04880f8f05cbca713af270640821f2b8d005220e4223a0d0e5775f102b5bedf5,2013-01,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
610119607f5b3965ddd339e6e59c5cccd1ec50a6aa107700d304681f1f4638f9,2013-01,City of London Police,City of London Police,-0.096814,51.512952,On or near St Paul'S Church Yard,E01032739,City of London 001F,Other theft,Under investigation,
89c2f0b3642103354d64ce2e026ff054161014b57e8b99b37cf19505cb1f8712,2013-01,City of London Police,City of London Police,-0.084105,51.515281,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Other theft,Under investigation,
75f80f8a52e0c6f6d801853ad3ef038b18ffc75ab8caae44fd6e541c97351c3a,2013-01,City of London Police,City of London Police,-0.084723,51.514986,On or near Conference/Exhibition Centre,E01032739,City of London 001F,Other theft,Suspect charged as part of another case,
5ea0c61c3b921b3412a51037ccfeca786f474e1ccbc8bd9f559d639216ce31d7,2013-01,City of London Police,City of London Police,-0.080146,51.514848,On or near Bury Court,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
badb8a9ebf9c6a0ef025517675ed7025c96beffb4be7eeaf0015b72fe9ced544,2013-01,City of London Police,City of London Police,-0.080318,51.520678,On or near Primrose Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
2e3fe1b4c97109660d2097aa36adf95ed621df4613c57244d078402989de77c3,2013-01,City of London Police,City of London Police,-0.081516,51.510014,On or near Great Tower Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
51eda5376a37d521c5eaed2c1c9fb0201b0792a274a81594db45c0616927d641,2013-01,City of London Police,City of London Police,-0.097645,51.515142,On or near St Martin'S Le Grand,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
7fa46fb094de3293939dd08fe706aaf1ce497d2d216088eb96e6a6cb0fbdb19a,2013-01,City of London Police,City of London Police,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Other theft,Court result unavailable,
45d13a67be36ea0a44741998ff0017a925b3a9724e29697976205d5143826f17,2013-01,City of London Police,City of London Police,-0.089716,51.514501,On or near Prince'S Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
4f67875cbd5c442a9a1674ea282c20cd0b76a4ed815d5148d53f83e81e6601c6,2013-01,City of London Police,City of London Police,-0.081516,51.510014,On or near Great Tower Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
9cdf04756dc045248cff432df49d662f1c8ffb6738cbc7f2d046dbe3141e4e40,2013-01,City of London Police,City of London Police,-0.096643,51.512545,On or near Distaff Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
da89836088fe672dea50a6a3621e33074f77c11c5428be7220081c8ac426d111,2013-01,City of London Police,City of London Police,-0.081832,51.514507,On or near Undershaft,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
76fbe439f35455ad735e2213a0c125864c4a8c6b8cbcc99f9e475cdc0a8b7074,2013-01,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Other theft,Offender given a caution,
15201ce157fdbfc0a5ab55fb50173e8ab1095364d5d67b8aa13a791499fc0e31,2013-01,City of London Police,City of London Police,-0.078488,51.517923,On or near Middlesex Street,E01032739,City of London 001F,Other theft,Court result unavailable,
2db3af2c604ec487cbe43d0dc0837629ec1b322de0a152052cb17693975639bd,2013-01,City of London Police,City of London Police,-0.081091,51.516014,On or near Camomile Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
6c108bad0460e26c8e8049f8379c5f07daafb61291c8b98e726c54e9f31b091d,2013-01,City of London Police,City of London Police,-0.096814,51.512952,On or near St Paul'S Church Yard,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
0041ce3c570f7504b3ae4d6637922ecfb7b153990fea18aef31a2bca21bf79dc,2013-01,City of London Police,City of London Police,-0.101575,51.513857,On or near Ludgate Hill,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
4de23ba446641fe526b9c7db40029479a17332b05396cc0a32b952c89c20f11f,2013-01,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Other theft,Offender sent to prison,
0f3db128349706561c2fd922435e75c2e8866fae1da9ac323483be040e4c4ca9,2013-01,City of London Police,City of London Police,-0.102668,51.513560,On or near Ludgate Broadway,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
b7ff38c4e9b0b473c41084df54baa7659530442652455878436aaa1ad9aa4c25,2013-01,City of London Police,City of London Police,-0.088203,51.518262,On or near Moorgate,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
e2bfe8e14d932b952016c9d859132fc1d5a77b15925fab93f760f7409e573b4d,2013-01,City of London Police,City of London Police,-0.077694,51.513171,On or near Aldgate,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
8bf625b146a74edf6af07793c58682a7b8a2b35fcb42ff4f25546fc2d0a2b3a0,2013-01,City of London Police,City of London Police,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
c7b2ef526b5286ed95c8500a214936c2af182fe3b9a0f7e3aca4137c299f67c3,2013-01,City of London Police,City of London Police,-0.088995,51.512088,On or near St Swithin'S Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
00d7c488e85fa0712126174f43622a7ca5b5c1426314ef8b257dfff3ddbc17f9,2013-01,City of London Police,City of London Police,-0.081516,51.510014,On or near Great Tower Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
d87a784ef6e6a8bda0fec7244fcfb10babad17e99821c2f3b7118eae6ccece48,2013-01,City of London Police,City of London Police,-0.082458,51.517431,On or near Liverpool Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
dc472df37e564c90de61cbd1baf8629d643a872358b6436a826ad3e387ffb6a2,2013-01,City of London Police,City of London Police,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
46cc5d027f765a647cb95853aea6c592f02806535f348ef7000e27187e970736,2013-01,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
69bcb3c0c943ee45d5536a6a4a65eb677184dcfbfacb2f4f2fd9e74f0107f17a,2013-01,City of London Police,City of London Police,-0.082913,51.513463,On or near Leadenhall Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
b1d968d7729bd5743a6e018d40aa2341d1d30973e6bcd5330ee74d2fb2b15721,2013-01,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
844b73e50b154d94cd79dcd3aa1284f678937ba4c5d5bce316fd0fa5fb45208a,2013-01,City of London Police,City of London Police,-0.088872,51.510890,On or near Laurence Pountney Hill,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
96275fe370a44f0c0ffdb65d892b94b3554d6e8037fe3ed8b422a540605c7b74,2013-01,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Other theft,Court result unavailable,
14959bc096d8823628796f73d91c11bfb038de34a074e843a47cf6c18a0c7b68,2013-01,City of London Police,City of London Police,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Other theft,Court result unavailable,
0192794ac4e65581d88742aafdde09f68655a6b6bc02c4cf122f866d8d40ef19,2013-01,City of London Police,City of London Police,-0.083296,51.517058,On or near Old Broad Street,E01032739,City of London 001F,Other theft,Suspect charged as part of another case,
990612917e4dc200ee238bd84ef9d774bbc49aef6e491da8f0c7b6b4e7d91bce,2013-01,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Other theft,Suspect charged as part of another case,
c535604e7c16198015b280b5e7d03038c467744ce18828a0f99366363d604b7b,2013-01,City of London Police,City of London Police,-0.088203,51.518262,On or near Moorgate,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
a68486984d2e338c063bcdb567f376a9b893546e1ce773698972e276050c9fa2,2013-01,City of London Police,City of London Police,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Other theft,Court result unavailable,
99329111584d1ad71e39f6ee4d89ca8c62f480111b2e6f0d9151c82068a30b08,2013-01,City of London Police,City of London Police,-0.081620,51.516814,On or near Alderman'S Walk,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
50866bd1fe00c532d39eef906f051aa798289e87a5bc7da0bb793adeb9a0315c,2013-01,City of London Police,City of London Police,-0.100748,51.515031,On or near Warwick Lane,E01032739,City of London 001F,Other theft,Offender given suspended prison sentence,
366774c24e2aba98021ef0fddc17eb4248125ebcd71672b2150922d0454542aa,2013-01,City of London Police,City of London Police,-0.076853,51.511916,On or near Nightclub,E01032739,City of London 001F,Other theft,Under investigation,
bf853b59b0ad54cd5976106b01ebf652076a9f5c367faff240d062515e2a3c45,2013-01,City of London Police,City of London Police,-0.084768,51.512882,On or near Corbet Court,E01032739,City of London 001F,Other theft,Court result unavailable,
9b11f98b0f4068a40f51320ca9780985c019d96b188871e2310f30e9c8615af4,2013-01,City of London Police,City of London Police,-0.085669,51.515100,On or near Austin Friars,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
caa7871c1f7a3c5bfc6424b51a4268e5af9a4b9d1e0506c42a4f7837d3653e3a,2013-01,City of London Police,City of London Police,-0.081620,51.516814,On or near Alderman'S Walk,E01032739,City of London 001F,Other theft,Court result unavailable,
3796ff111538fa4a91c2a6c91769714b908e9004a82d81f5e74497abf168a8c8,2013-01,City of London Police,City of London Police,-0.101575,51.513857,On or near Ludgate Hill,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
db002a8087f93a06cf48c6987c43a789ee1483211779ec5c40d0ef30574a831e,2013-01,City of London Police,City of London Police,-0.085669,51.515100,On or near Austin Friars,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
ed9cfe61cbf8a61a82c627849f1694282dbd9b6d71490d9ec9be4bedda3dfac5,2013-01,City of London Police,City of London Police,-0.085669,51.515100,On or near Austin Friars,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
855f442055f9edc5c5206ac3c3982cf03c979382feefb939d64a48e06da222d3,2013-01,City of London Police,City of London Police,-0.089465,51.510855,On or near Gophir Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
10d6e195ed67794f3e1c6e35e1437e9b4127c2c249fad7c3be5bc1a8143f8b4c,2013-01,City of London Police,City of London Police,-0.077777,51.518046,On or near Sandy'S Row,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
cafdd5cdc66d70ab69d8ea32a4748455da8662b315c70dbdd792035ab6eda3e1,2013-01,City of London Police,City of London Police,-0.084095,51.516900,On or near New Broad Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
8151e04da8c30cfdd3a688228fe41a51247d8aa262f4ecab81c451a5ca8a99dc,2013-01,City of London Police,City of London Police,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
d097b224f634082474b62917eb7e3ea1114daba1d8352570f617df2b456b3c6a,2013-01,City of London Police,City of London Police,-0.088225,51.514656,On or near Lothbury,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
52ef397098d7c244b0c7489bb0db49bb85fd5c6cb23f7b07bf079e3ca8f17bb6,2013-01,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
55b740cc981540bb4e5709a273ec13fe28ac9697c59f8bc5028b1e3ed5a7620b,2013-01,City of London Police,City of London Police,-0.080146,51.514848,On or near Bury Court,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
4d802062d41a7018ef78a5aa6906f9f828d22c45f85a6e21bf4ae8fea6c82a6d,2013-01,City of London Police,City of London Police,-0.091151,51.514992,On or near Gresham Street,E01032739,City of London 001F,Other theft,Under investigation,
61a6e0860310f9a0507a559a2bc77f97b75d784aee4ce15ecdc72227cc8d10c7,2013-01,City of London Police,City of London Police,-0.088727,51.513333,On or near Pedestrian Subway,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
18e8984fe9ef667474091e71469f00f103a6c977a90a349f290adf2681bdf9f0,2013-01,City of London Police,City of London Police,-0.092719,51.512652,On or near Queen Victoria Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
10237a520291e4991d44c3976b94976fcb38f5246f85e26c7fdc3bc6af2a36b8,2013-01,City of London Police,City of London Police,-0.087549,51.514276,On or near Bartholomew Lane,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
e551031cc247ba68965eb3da01d1e86a2c7504ca3a9260de49b8e1d3027809d4,2013-01,City of London Police,City of London Police,-0.087118,51.513199,On or near Nightclub,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
4a2722862c467d6b6c2bee76b79cb319561ba9b3b77a699729842403529a0fff,2013-01,City of London Police,City of London Police,-0.077777,51.518046,On or near Sandy'S Row,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
06c76d53ed6038a1e48140dba48d52c0f62e711b3ab3038244e9a23045a7b379,2013-01,City of London Police,City of London Police,-0.083506,51.509993,On or near St Mary At Hill,E01032739,City of London 001F,Other theft,Offender sent to prison,
ff5e0878b5edd84fd4b4d84da645b4b2317803412c2d73c2bf7f20e928eeaee9,2013-01,City of London Police,City of London Police,-0.087153,51.518910,On or near South Place Mews,E01032739,City of London 001F,Other theft,Court result unavailable,
96283b99720d72feb30742bd86f5c3f77c115efec204ceabf2cc01249fe9f965,2013-01,City of London Police,City of London Police,-0.097645,51.515142,On or near St Martin'S Le Grand,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
6ea59bcd716763c75497dc4237f2aeef142e0c3adc403ab7d0645f2e603e6122,2013-01,City of London Police,City of London Police,-0.082571,51.514753,On or near Great St Helen'S,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
8e9dd217c89107df0d5a3c1efdf2a53850ba930a6a9df69c9c76e691fb016aeb,2013-01,City of London Police,City of London Police,-0.081091,51.516014,On or near Camomile Street,E01032739,City of London 001F,Other theft,Under investigation,
03254b4cbbdead3bd75651a671bd7c0a125db0721f9bf149bf392287a0911485,2013-01,City of London Police,City of London Police,-0.088203,51.518262,On or near Moorgate,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
590b37da1c94a64a6a880d39f812f3542733722b09605235015f44913b26ca61,2013-01,City of London Police,City of London Police,-0.088075,51.512388,On or near King William Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
da31c4890bf95df449dfa88292f4abb0dbb0499118939c94b791994db427bdd3,2013-01,City of London Police,City of London Police,-0.082965,51.516351,On or near Wormwood Street,E01032739,City of London 001F,Other theft,Investigation complete; no suspect identified,
